,Date,Adj Close_BTC-USD,Adj Close_ETH-USD,Adj Close_SOL-USD,Volume_BTC-USD,Volume_ETH-USD,Volume_SOL-USD
36,2021-02-06 00:00:00+00:00,39266.01171875,1677.8468017578125,6.110806941986084,71326033653,39873420648,102365494
37,2021-02-07 00:00:00+00:00,38903.44140625,1614.227783203125,6.700462818145752,65500641143,39889440151,105451103
38,2021-02-08 00:00:00+00:00,46196.46484375,1746.6168212890625,7.8832502365112305,101467222687,48012285956,155254261
39,2021-02-09 00:00:00+00:00,46481.10546875,1768.0350341796875,7.816792964935303,91809846886,44180727529,121037873
40,2021-02-10 00:00:00+00:00,44918.18359375,1744.243408203125,9.072214126586914,87301089896,41916084617,120679902
41,2021-02-11 00:00:00+00:00,47909.33203125,1783.7979736328125,9.215352058410645,81388911810,36021495262,53600048
42,2021-02-12 00:00:00+00:00,47504.8515625,1843.5325927734375,9.2470121383667,76555041196,37905036865,91484664
43,2021-02-13 00:00:00+00:00,47105.515625,1814.10986328125,8.732455253601074,70250456155,35359490535,91417968
44,2021-02-14 00:00:00+00:00,48717.2890625,1805.0841064453125,8.738896369934082,71248675228,31439114900,93500423
45,2021-02-15 00:00:00+00:00,47945.05859375,1779.791015625,8.861739158630371,77069903166,38955610883,109854635
46,2021-02-16 00:00:00+00:00,49199.87109375,1781.0675048828125,8.297866821289062,77049582886,34269369268,71625205
47,2021-02-17 00:00:00+00:00,52149.0078125,1848.458251953125,8.222577095031738,80820545404,35955412703,89948578
48,2021-02-18 00:00:00+00:00,51679.796875,1937.44921875,8.980451583862305,52054723579,28255902969,77306770
49,2021-02-19 00:00:00+00:00,55888.1328125,1960.164794921875,11.465653419494629,63495496918,26268814253,261175711
50,2021-02-20 00:00:00+00:00,56099.51953125,1919.5340576171875,10.002663612365723,68145460026,34696091102,140264810
51,2021-02-21 00:00:00+00:00,57539.9453125,1935.60107421875,11.0855131149292,51897585191,23626547717,137742366
52,2021-02-22 00:00:00+00:00,54207.3203125,1781.992919921875,14.454785346984863,92052420332,42409646036,574136241
53,2021-02-23 00:00:00+00:00,48824.42578125,1570.2039794921875,15.2015380859375,106102492824,52029864713,485252846
54,2021-02-24 00:00:00+00:00,49705.33203125,1626.57568359375,17.30270767211914,63695521388,31329000537,375439707
55,2021-02-25 00:00:00+00:00,47093.8515625,1475.7037353515625,13.816014289855957,54506565949,24481681873,364505276
56,2021-02-26 00:00:00+00:00,46339.76171875,1446.03369140625,13.58794116973877,350967941479,31435997881,289687328
57,2021-02-27 00:00:00+00:00,46188.453125,1459.97314453125,13.201168060302734,45910946382,20742103233,247640940
58,2021-02-28 00:00:00+00:00,45137.76953125,1416.0489501953125,13.08924674987793,53443887451,27637026080,300493226
59,2021-03-01 00:00:00+00:00,49631.2421875,1564.7076416015625,14.955588340759277,53891300112,24032838645,306451693
60,2021-03-02 00:00:00+00:00,48378.98828125,1492.6087646484375,13.958921432495117,47530897720,22523669722,178549852
61,2021-03-03 00:00:00+00:00,50538.2421875,1575.8531494140625,14.115591049194336,53220811975,22674780680,153830742
62,2021-03-04 00:00:00+00:00,48561.16796875,1541.914306640625,13.097983360290527,52343816680,22906118718,116364466
63,2021-03-05 00:00:00+00:00,48927.3046875,1533.2750244140625,12.610443115234375,48625928883,21067146937,90978408
64,2021-03-06 00:00:00+00:00,48912.3828125,1654.7415771484375,13.036458015441895,34363564661,22746262366,118851546
65,2021-03-07 00:00:00+00:00,51206.69140625,1723.15380859375,13.877732276916504,43137459378,23809935410,117548176
66,2021-03-08 00:00:00+00:00,52246.5234375,1834.7279052734375,13.602188110351562,48597428048,27630991158,115525659
67,2021-03-09 00:00:00+00:00,54824.1171875,1868.048828125,14.84631061553955,50912227385,23461244507,134867044
68,2021-03-10 00:00:00+00:00,56008.55078125,1799.166259765625,14.231083869934082,57295577614,25154173185,103150901
69,2021-03-11 00:00:00+00:00,57805.12109375,1826.1949462890625,15.992279052734375,56772343595,24013132909,229272516
70,2021-03-12 00:00:00+00:00,57332.08984375,1772.1024169921875,14.552142143249512,55689944702,22435821312,185287457
71,2021-03-13 00:00:00+00:00,61243.0859375,1924.6854248046875,15.308802604675293,60669829814,25014689475,145102757
72,2021-03-14 00:00:00+00:00,59302.31640625,1854.5643310546875,14.50826644897461,43901225564,19344589211,90232804
73,2021-03-15 00:00:00+00:00,55907.19921875,1791.7022705078125,14.186661720275879,66419369890,26244738810,102600692
74,2021-03-16 00:00:00+00:00,56804.90234375,1806.9718017578125,13.622773170471191,59749798599,23828509590,112303590
75,2021-03-17 00:00:00+00:00,58870.89453125,1823.4493408203125,14.220203399658203,60258313191,24512917348,94696339
76,2021-03-18 00:00:00+00:00,57858.921875,1782.8551025390625,14.230025291442871,55746041000,23263845504,79074263
77,2021-03-19 00:00:00+00:00,58346.65234375,1817.6241455078125,14.204795837402344,49063873786,21249297710,68715211
78,2021-03-20 00:00:00+00:00,58313.64453125,1812.6346435546875,14.211980819702148,50361731222,22677674970,68049683
79,2021-03-21 00:00:00+00:00,57523.421875,1788.217041015625,14.332205772399902,51943414539,22977404620,64229338
80,2021-03-22 00:00:00+00:00,54529.14453125,1691.333984375,14.919293403625488,56521454974,23599296129,260995136
81,2021-03-23 00:00:00+00:00,54738.9453125,1678.650146484375,14.20483112335205,56435023914,21998237965,106780662
82,2021-03-24 00:00:00+00:00,52774.265625,1593.4134521484375,13.661297798156738,70567223787,31228051473,118813690
83,2021-03-25 00:00:00+00:00,51704.16015625,1595.3592529296875,13.02508544921875,67999812841,29650328701,116277943
84,2021-03-26 00:00:00+00:00,55137.3125,1702.842041015625,14.779420852661133,56652197978,22548516548,149987319
85,2021-03-27 00:00:00+00:00,55973.51171875,1716.49462890625,16.50832176208496,47266542233,18102277710,223872587
86,2021-03-28 00:00:00+00:00,55950.74609375,1691.35595703125,18.016233444213867,47686580918,16599472938,426120062
87,2021-03-29 00:00:00+00:00,57750.19921875,1819.6849365234375,18.854808807373047,57625587027,22796570548,216748601
88,2021-03-30 00:00:00+00:00,58917.69140625,1846.03369140625,19.233924865722656,54414116432,22512781703,264028427
89,2021-03-31 00:00:00+00:00,58918.83203125,1918.362060546875,19.465229034423828,65520826225,30226902621,206011018
90,2021-04-01 00:00:00+00:00,59095.80859375,1977.27685546875,19.084901809692383,61669163792,30914259795,173731886
91,2021-04-02 00:00:00+00:00,59384.3125,2143.2255859375,19.810222625732422,58727860620,34862511022,131061660
92,2021-04-03 00:00:00+00:00,57603.890625,2028.4224853515625,22.552276611328125,59641344484,32011518871,483057740
93,2021-04-04 00:00:00+00:00,58758.5546875,2093.122802734375,24.061323165893555,50749662970,26006501902,426557980
94,2021-04-05 00:00:00+00:00,59057.87890625,2107.88720703125,22.984283447265625,60706272115,28889391170,264085329
95,2021-04-06 00:00:00+00:00,58192.359375,2118.37890625,24.95714569091797,66058027988,29222865881,320886935
96,2021-04-07 00:00:00+00:00,56048.9375,1971.0772705078125,26.47808074951172,75645303584,36116271935,676846221
97,2021-04-08 00:00:00+00:00,58323.953125,2088.57373046875,27.033987045288086,53053855641,25312956529,377988327
98,2021-04-09 00:00:00+00:00,58245.00390625,2072.10888671875,27.778274536132812,46655208546,19812472092,282477938
99,2021-04-10 00:00:00+00:00,59793.234375,2135.942138671875,26.84140396118164,58238470525,24986243611,270235258
100,2021-04-11 00:00:00+00:00,60204.96484375,2157.656982421875,27.9318904876709,46280252580,19692836132,232938762
101,2021-04-12 00:00:00+00:00,59893.453125,2139.353271484375,28.512123107910156,51828688519,21727936609,308804546
102,2021-04-13 00:00:00+00:00,63503.45703125,2299.187744140625,27.4355525970459,69983454362,29456642939,258183912
103,2021-04-14 00:00:00+00:00,63109.6953125,2435.10498046875,26.47511100769043,77451779687,35592822986,342565805
104,2021-04-15 00:00:00+00:00,63314.01171875,2519.1162109375,27.818313598632812,60954381579,32325606817,221346739
105,2021-04-16 00:00:00+00:00,61572.7890625,2431.946533203125,25.39736557006836,84293007468,36196928256,240665351
106,2021-04-17 00:00:00+00:00,60683.8203125,2344.89501953125,25.09987449645996,66138759198,32349808978,201720376
107,2021-04-18 00:00:00+00:00,56216.18359375,2237.136962890625,32.30291748046875,97468872758,50696368718,1155150688
108,2021-04-19 00:00:00+00:00,55724.265625,2166.188720703125,31.67589569091797,65344865159,34060654971,1219130981
109,2021-04-20 00:00:00+00:00,56473.03125,2330.2109375,31.77005386352539,67849323955,39433483315,793008154
110,2021-04-21 00:00:00+00:00,53906.08984375,2364.751708984375,32.51304244995117,54926612466,38899067643,729130141
111,2021-04-22 00:00:00+00:00,51762.2734375,2403.53515625,38.8797607421875,74798630778,53575904724,1638622971
112,2021-04-23 00:00:00+00:00,51093.65234375,2363.586181640625,36.97842025756836,86668667320,55413933925,1612232268
113,2021-04-24 00:00:00+00:00,50050.8671875,2211.625732421875,40.7373161315918,49014494781,31854226936,1101380795
114,2021-04-25 00:00:00+00:00,49004.25390625,2316.0595703125,47.36762619018555,46117114240,31814355546,1583800800
115,2021-04-26 00:00:00+00:00,54021.75390625,2534.481689453125,43.97651672363281,58284039825,35208325408,1357487872
116,2021-04-27 00:00:00+00:00,55033.1171875,2662.865234375,43.2390022277832,49448222757,32275969215,904891996
117,2021-04-28 00:00:00+00:00,54824.703125,2746.380126953125,44.825984954833984,48000572955,34269031076,1021154320
118,2021-04-29 00:00:00+00:00,53555.109375,2756.876953125,42.460540771484375,46088929780,32578127990,772259307
119,2021-04-30 00:00:00+00:00,57750.17578125,2773.20703125,42.95600128173828,52395931985,29777179889,534976437
120,2021-05-01 00:00:00+00:00,57828.05078125,2945.892822265625,49.50802230834961,42836427360,28726205272,859524423
121,2021-05-02 00:00:00+00:00,56631.078125,2952.05615234375,46.890987396240234,38177405335,28032013047,571072187
122,2021-05-03 00:00:00+00:00,57200.29296875,3431.086181640625,45.93368911743164,51713139031,49174290212,609194252
123,2021-05-04 00:00:00+00:00,53333.5390625,3253.62939453125,42.729557037353516,68564706967,62402045158,682976428
124,2021-05-05 00:00:00+00:00,57424.0078125,3522.783203125,44.92357635498047,69241316747,48334198383,503781975
125,2021-05-06 00:00:00+00:00,56396.515625,3490.88037109375,43.4556770324707,69523285106,44300394788,391497018
126,2021-05-07 00:00:00+00:00,57356.40234375,3484.72900390625,43.1550178527832,68434023376,39607240515,514344601
127,2021-05-08 00:00:00+00:00,58803.77734375,3902.647705078125,45.56153106689453,65382980634,50208491286,451056655
128,2021-05-09 00:00:00+00:00,58232.31640625,3928.8447265625,44.330196380615234,65906690347,50568290278,510603312
129,2021-05-10 00:00:00+00:00,55859.796875,3952.2939453125,42.90963363647461,71776546298,62691789007,499528076
130,2021-05-11 00:00:00+00:00,56704.57421875,4168.701171875,44.57746887207031,61308396325,52679737865,473731333
131,2021-05-12 00:00:00+00:00,49150.53515625,3785.8486328125,42.45730972290039,75215403907,69023382175,1151668076
132,2021-05-13 00:00:00+00:00,49716.19140625,3715.1484375,40.99785232543945,96721152926,78398214539,1016860656
133,2021-05-14 00:00:00+00:00,49880.53515625,4079.057373046875,42.717864990234375,55737497453,48174271215,504167711
134,2021-05-15 00:00:00+00:00,46760.1875,3638.1220703125,43.461307525634766,59161047474,42422321751,500445722
135,2021-05-16 00:00:00+00:00,46456.05859375,3587.506103515625,47.200828552246094,64047871555,47359478734,1990976771
136,2021-05-17 00:00:00+00:00,43537.51171875,3282.397705078125,46.86320495605469,74903638450,54061732774,1951921366
137,2021-05-18 00:00:00+00:00,42909.40234375,3380.070068359375,55.91096115112305,56187365084,40416525218,2025388219
138,2021-05-19 00:00:00+00:00,37002.44140625,2460.67919921875,35.107181549072266,126358098747,84482912776,2772224999
139,2021-05-20 00:00:00+00:00,40782.73828125,2784.294189453125,44.74274826049805,88281943359,67610826680,2487748626
140,2021-05-21 00:00:00+00:00,37304.69140625,2430.621337890625,38.81285095214844,82051616861,53774070802,1769762028
141,2021-05-22 00:00:00+00:00,37536.6328125,2295.70556640625,31.315582275390625,57377273240,42089937660,1078751751
142,2021-05-23 00:00:00+00:00,34770.58203125,2109.579833984375,24.68874740600586,78469274361,56005721977,1925832341
143,2021-05-24 00:00:00+00:00,38705.98046875,2643.591064453125,31.283571243286133,67359584098,53697121740,1346786023
144,2021-05-25 00:00:00+00:00,38402.22265625,2706.62890625,29.99707794189453,56211915803,49558333256,909470305
145,2021-05-26 00:00:00+00:00,39294.19921875,2888.69873046875,35.539817810058594,51346735160,42499766020,1069991365
146,2021-05-27 00:00:00+00:00,38436.96875,2736.488525390625,33.584590911865234,43210968721,33373635283,649389058
147,2021-05-28 00:00:00+00:00,35697.60546875,2419.90625,29.039276123046875,55200191952,39999114805,600255582
148,2021-05-29 00:00:00+00:00,34616.06640625,2279.51416015625,27.376420974731445,45231013335,33773720220,376859866
149,2021-05-30 00:00:00+00:00,35678.12890625,2390.305419921875,28.602659225463867,31646080921,25876619428,359661704
150,2021-05-31 00:00:00+00:00,37332.85546875,2714.9453125,32.816246032714844,39009847639,31007383150,534826504
151,2021-06-01 00:00:00+00:00,36684.92578125,2633.518310546875,30.985260009765625,34639423297,27363223090,432053117
152,2021-06-02 00:00:00+00:00,37575.1796875,2706.125,33.95631790161133,33070867190,27723267359,497567418
153,2021-06-03 00:00:00+00:00,39208.765625,2855.12646484375,39.47090530395508,35460750427,30038207402,960056106
154,2021-06-04 00:00:00+00:00,36894.40625,2688.195068359375,37.415069580078125,41831090187,34173841611,1056279506
155,2021-06-05 00:00:00+00:00,35551.95703125,2630.576904296875,39.58539962768555,35959473399,30496672724,1112426664
156,2021-06-06 00:00:00+00:00,35862.37890625,2715.0927734375,42.30837631225586,28913440585,25311639414,794387364
157,2021-06-07 00:00:00+00:00,33560.70703125,2590.26318359375,38.262332916259766,33683936663,30600111277,923157614
158,2021-06-08 00:00:00+00:00,33472.6328125,2517.438720703125,41.51781463623047,49902050442,41909736778,1786996802
159,2021-06-09 00:00:00+00:00,37345.12109375,2608.26708984375,42.031776428222656,53972919008,36075832186,1218831041
160,2021-06-10 00:00:00+00:00,36702.59765625,2471.5185546875,41.09867477416992,43576032854,28753626390,595246689
161,2021-06-11 00:00:00+00:00,37334.3984375,2353.768798828125,36.046085357666016,38699736985,24832564195,518666603
162,2021-06-12 00:00:00+00:00,35552.515625,2372.484375,36.441688537597656,37924228550,25724364410,549070417
163,2021-06-13 00:00:00+00:00,39097.859375,2508.3916015625,38.77043533325195,40669112838,27092945370,452988674
164,2021-06-14 00:00:00+00:00,40218.4765625,2537.89111328125,38.71305465698242,43148914673,26964576331,477871463
165,2021-06-15 00:00:00+00:00,40406.26953125,2610.936767578125,41.153648376464844,46420149185,29005279219,605285143
166,2021-06-16 00:00:00+00:00,38347.0625,2367.66357421875,39.703617095947266,39211635100,24101926180,576016902
167,2021-06-17 00:00:00+00:00,38053.50390625,2372.001953125,39.264591217041016,37096670047,21871633186,417775600
168,2021-06-18 00:00:00+00:00,35787.24609375,2231.733154296875,36.64879608154297,36200887275,22752818388,424163369
169,2021-06-19 00:00:00+00:00,35615.87109375,2178.4990234375,35.35343551635742,31207279719,18765854896,264640750
170,2021-06-20 00:00:00+00:00,35698.296875,2246.364501953125,35.32201385498047,36664034054,22535930423,452587531
171,2021-06-21 00:00:00+00:00,31676.693359375,1888.447509765625,26.657400131225586,52809038594,33745173825,760344541
172,2021-06-22 00:00:00+00:00,32505.66015625,1874.9500732421875,26.7718563079834,58964353058,35547251725,1258580061
173,2021-06-23 00:00:00+00:00,33723.02734375,1989.736328125,30.048887252807617,46317108925,28408659206,1111302687
174,2021-06-24 00:00:00+00:00,34662.4375,1988.456298828125,31.181034088134766,33123368116,20272845769,641150364
175,2021-06-25 00:00:00+00:00,31637.779296875,1813.21728515625,28.698862075805664,40230904226,22774334998,632052177
176,2021-06-26 00:00:00+00:00,32186.27734375,1829.2392578125,29.712854385375977,38585385521,20637542361,560342710
177,2021-06-27 00:00:00+00:00,34649.64453125,1978.8946533203125,31.929391860961914,35511640894,19885474742,497353288
178,2021-06-28 00:00:00+00:00,34434.3359375,2079.657470703125,32.92778015136719,33892523752,25514602841,473612135
179,2021-06-29 00:00:00+00:00,35867.77734375,2160.768310546875,33.86680221557617,37901460044,24815124419,471854279
180,2021-06-30 00:00:00+00:00,35040.8359375,2274.547607421875,35.55640411376953,34059036099,25828056268,570984168
181,2021-07-01 00:00:00+00:00,33572.1171875,2113.60546875,33.40403366088867,37838957079,29061701793,474665321
182,2021-07-02 00:00:00+00:00,33897.046875,2150.040283203125,34.02048110961914,38728974942,31796212554,440298780
183,2021-07-03 00:00:00+00:00,34668.546875,2226.1142578125,34.478816986083984,24383958643,17433361641,327019964
184,2021-07-04 00:00:00+00:00,35287.78125,2321.72412109375,34.31060028076172,24924307911,18787107473,303420520
185,2021-07-05 00:00:00+00:00,33746.00390625,2198.58251953125,32.984588623046875,26721554282,20103794829,313839322
186,2021-07-06 00:00:00+00:00,34235.1953125,2324.679443359375,34.26913833618164,26501259870,20891861314,365336040
187,2021-07-07 00:00:00+00:00,33855.328125,2315.161865234375,36.59136962890625,24796027477,22398345285,519252659
188,2021-07-08 00:00:00+00:00,32877.37109375,2120.0263671875,33.20372772216797,29910396946,23188123689,498201257
189,2021-07-09 00:00:00+00:00,33798.01171875,2146.6923828125,33.2646484375,27436021028,23029574602,327170629
190,2021-07-10 00:00:00+00:00,33520.51953125,2111.403564453125,31.788644790649414,22971873468,17581542471,296566657
191,2021-07-11 00:00:00+00:00,34240.1875,2139.664794921875,32.17784118652344,20108729370,14705386138,211679810
192,2021-07-12 00:00:00+00:00,33155.84765625,2036.7210693359375,30.848087310791016,24321499537,17768129077,221058993
193,2021-07-13 00:00:00+00:00,32702.025390625,1940.083984375,29.12118911743164,19120856669,16621628658,197825362
194,2021-07-14 00:00:00+00:00,32822.34765625,1994.331298828125,31.2810001373291,21376531210,17342819679,331866434
195,2021-07-15 00:00:00+00:00,31780.73046875,1911.1756591796875,28.45210075378418,21300524237,15688092552,329918376
196,2021-07-16 00:00:00+00:00,31421.5390625,1880.3829345703125,26.37000846862793,23699476918,14884569147,374718328
197,2021-07-17 00:00:00+00:00,31533.068359375,1898.8251953125,26.721668243408203,18895018942,13364282076,289689475
198,2021-07-18 00:00:00+00:00,31796.810546875,1895.5521240234375,26.751909255981445,18787986667,13791868728,230336396
199,2021-07-19 00:00:00+00:00,30817.83203125,1817.296630859375,24.44757652282715,20434789545,14157735481,361915410
200,2021-07-20 00:00:00+00:00,29807.34765625,1787.5107421875,23.48955535888672,23148267245,17368597636,413439963
201,2021-07-21 00:00:00+00:00,32110.693359375,1990.9708251953125,26.623079299926758,28203024559,21253359756,555770206
202,2021-07-22 00:00:00+00:00,32313.10546875,2025.2027587890625,27.70208168029785,19555230518,17495480331,364666998
203,2021-07-23 00:00:00+00:00,33581.55078125,2124.776611328125,28.513879776000977,22552046192,16200392492,407955237
204,2021-07-24 00:00:00+00:00,34292.4453125,2189.21875,28.702619552612305,21664706865,16057446601,353750758
205,2021-07-25 00:00:00+00:00,35350.1875,2191.373779296875,28.168773651123047,20856685287,14566483636,309208018
206,2021-07-26 00:00:00+00:00,37337.53515625,2233.36669921875,28.306642532348633,51022126212,29614324233,743673802
207,2021-07-27 00:00:00+00:00,39406.94140625,2298.33349609375,28.065326690673828,35097370560,23067480378,375599550
208,2021-07-28 00:00:00+00:00,39995.90625,2296.54541015625,27.815410614013672,38702404695,18991302378,315682626
209,2021-07-29 00:00:00+00:00,40008.421875,2380.956787109375,31.281137466430664,27167146027,16313373113,448009571
210,2021-07-30 00:00:00+00:00,42235.546875,2466.96142578125,32.393943786621094,33072782960,20212848934,617830199
211,2021-07-31 00:00:00+00:00,41626.1953125,2536.2099609375,36.82731246948242,25802845343,18001710283,587168181
212,2021-08-01 00:00:00+00:00,39974.89453125,2561.85205078125,34.25436019897461,26688438115,22697987055,490639931
213,2021-08-02 00:00:00+00:00,39201.9453125,2610.1533203125,33.22241973876953,25595265436,22162754104,407399691
214,2021-08-03 00:00:00+00:00,38152.98046875,2502.349609375,33.99644088745117,26189830450,22696753413,474629269
215,2021-08-04 00:00:00+00:00,39747.50390625,2724.619873046875,35.76362609863281,25372562724,25038698173,413657602
216,2021-08-05 00:00:00+00:00,40869.5546875,2827.328857421875,37.35513687133789,35185031017,31057928075,595137193
217,2021-08-06 00:00:00+00:00,42816.5,2890.941650390625,39.446102142333984,38226483046,26528577879,589190671
218,2021-08-07 00:00:00+00:00,44555.80078125,3157.23876953125,39.403472900390625,40030862141,33081467129,534979916
219,2021-08-08 00:00:00+00:00,43798.1171875,3013.732666015625,37.673824310302734,36302664750,28433638008,358570315
220,2021-08-09 00:00:00+00:00,46365.40234375,3167.856201171875,38.767784118652344,38734079049,31983260936,377034585
221,2021-08-10 00:00:00+00:00,45585.03125,3141.691162109375,40.63979721069336,33546019517,27605221710,452480699
222,2021-08-11 00:00:00+00:00,45593.63671875,3164.2451171875,41.74411392211914,34319709073,26729035052,507980107
223,2021-08-12 00:00:00+00:00,44428.2890625,3043.414306640625,41.099361419677734,33723620826,25403699845,527833804
224,2021-08-13 00:00:00+00:00,47793.3203125,3322.211669921875,44.894500732421875,31744259539,23868866254,541894525
225,2021-08-14 00:00:00+00:00,47096.9453125,3265.443359375,44.112850189208984,31211354442,19860862133,363834257
226,2021-08-15 00:00:00+00:00,47047.00390625,3310.504150390625,53.74515914916992,30988958446,22166205051,1448656564
227,2021-08-16 00:00:00+00:00,46004.484375,3156.509521484375,62.432464599609375,32776876610,23080039949,3799339365
228,2021-08-17 00:00:00+00:00,44695.359375,3014.845947265625,64.21070861816406,33451362600,25509056745,4043742154
229,2021-08-18 00:00:00+00:00,44801.1875,3020.08984375,72.5433120727539,32194123075,21539248425,4507409622
230,2021-08-19 00:00:00+00:00,46717.578125,3182.7021484375,72.75760650634766,37204312299,19546290360,2467398203
231,2021-08-20 00:00:00+00:00,49339.17578125,3286.935302734375,78.72461700439453,34706867452,20885619828,1844455899
232,2021-08-21 00:00:00+00:00,48905.4921875,3226.083984375,73.75621032714844,40585205312,18113977628,1513097171
233,2021-08-22 00:00:00+00:00,49321.65234375,3242.115478515625,72.80391693115234,25370975378,15983278460,968933849
234,2021-08-23 00:00:00+00:00,49546.1484375,3319.25732421875,75.70803833007812,34305053719,20511110509,1372134245
235,2021-08-24 00:00:00+00:00,47706.1171875,3172.456298828125,70.67090606689453,35361168834,20131028906,2153611667
236,2021-08-25 00:00:00+00:00,48960.7890625,3224.915283203125,71.95156860351562,32646349931,18902728235,1551240766
237,2021-08-26 00:00:00+00:00,46942.21875,3100.325439453125,75.31620788574219,32666549568,17405668117,2713050538
238,2021-08-27 00:00:00+00:00,49058.66796875,3270.600830078125,88.08698272705078,34511076995,18489602004,3263988286
239,2021-08-28 00:00:00+00:00,48902.40234375,3244.4033203125,96.70317077636719,28568103401,13709633698,2580080503
240,2021-08-29 00:00:00+00:00,48829.83203125,3227.002685546875,94.46967315673828,25889650240,13296586731,1830344091
241,2021-08-30 00:00:00+00:00,47054.984375,3224.374267578125,110.54480743408203,31847007016,19306924485,5274104165
242,2021-08-31 00:00:00+00:00,47166.6875,3433.732666015625,108.48377227783203,34730363427,27280502987,7590894022
243,2021-09-01 00:00:00+00:00,48847.02734375,3834.828125,111.03300476074219,39139399125,30070890104,3974443896
244,2021-09-02 00:00:00+00:00,49327.72265625,3790.989990234375,128.10238647460938,39508070319,24387397330,5074399603
245,2021-09-03 00:00:00+00:00,50025.375,3940.61474609375,146.5830535888672,43206179619,26207765094,7526373837
